ACCESSION	ORGANISM	TAXONOMY	PREVIOUS_GENE	CONTROL_REGION	NEXT_GENE
NC_011573.1	Trachemys scripta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Testudinata', 'Testudines', 'Cryptodira', 'Durocryptodira', 'Testudinoidea', 'Emydidae', 'Trachemys']	        tRNA [15620:15690](-) ['tRNA-Pro']	misc_feature [15690:16810](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_003290.1	Kryptolebias marmoratus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Atherinomorphae', 'Cyprinodontiformes', 'Rivulidae', 'Kryptolebias']	        tRNA [16372:16442](-) ['tRNA-Pro']	misc_feature [16442:17329](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_007007.1	Gavia stellata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Gaviiformes', 'Gaviidae', 'Gavia']	        tRNA [15517:15589](-) ['tRNA-Glu']	misc_feature [15589:17573](+) None	misc_difference [16881:16881](+) None
NC_008133.1	Phascolarctos cinereus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Diprotodontia', 'Phascolarctidae', 'Phascolarctos']	        tRNA [15387:15454](-) ['tRNA-Pro']	D-loop [15454:16357](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_016870.1	Seriola dumerili	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola']	        tRNA [15617:15688](-) ['tRNA-Pro']	D-loop [15688:16530](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_015840.1	Pygocentrus nattereri	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Characiformes', 'Characoidei', 'Pygocentrus']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:16706](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_003192.1	Monopterus albus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Anabantaria', 'Synbranchiformes', 'Synbranchidae', 'Monopterus']	        tRNA [15546:15614](-) ['tRNA-Pro']	D-loop [15614:16622](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_013750.1	Oreochromis aureus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Cichlomorphae', 'Cichliformes', 'Cichlidae', 'African cichlids', 'Pseudocrenilabrinae', 'Oreochromini', 'Oreochromis']	        tRNA [15626:15696](-) ['tRNA-Pro']	D-loop [15696:16628](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_005314.1	Jaculus jaculus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Dipodoidea', 'Dipodidae', 'Dipodinae', 'Jaculus']	        tRNA [15388:15455](-) ['tRNA-Pro']	D-loop [15455:16546](+) None	tRNA [0:65](+) ['tRNA-Phe']
NC_013183.1	Scophthalmus maximus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Scophthalmidae', 'Scophthalmus']	        tRNA [15854:15925](-) ['tRNA-Pro']	D-loop [15925:17583](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_007897.1	Taeniopygia guttata	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Passeroidea', 'Estrildidae', 'Estrildinae', 'Taeniopygia']	        tRNA [15506:15578](-) ['tRNA-Glu']	misc_feature [15578:16853](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_015486.1	Rhinopithecus bieti	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus']	        tRNA [15398:15465](-) ['tRNA-Pro']	D-loop [15465:16551](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_008218.1	Rhinopithecus roxellana	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus']	        tRNA [15397:15464](-) ['tRNA-Pro']	D-loop [15464:16549](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_004029.2	Odobenus rosmarus rosmarus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Odobenidae', 'Odobenus']	        tRNA [15383:15449](-) ['tRNA-Pro']	D-loop [15449:16565](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_011607.1	Podarcis muralis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Podarcis']	        tRNA [15370:15439](-) ['tRNA-Pro']	D-loop [15439:17311](+) None	tRNA [0:73](+) ['tRNA-Phe']
NC_015895.1	Pieris rapae	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Papilionoidea', 'Pieridae', 'Pierinae', 'Pieris']	        rRNA [14000:14764](-) ['s-rRNA']	D-loop [14764:15157](+) None	tRNA [0:66](+) ['tRNA-Met']
NC_002980.1	Oncorhynchus tshawytscha	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Salmoninae', 'Oncorhynchus']	        source [0:16644](+) None	D-loop [0:986](+) None	gene [986:1054](+) None
NC_013189.1	Sinocyclocheilus grahami	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	        source [0:16585](+) None	D-loop [0:934](+) None	gene [934:1003](+) None
NC_009065.1	Amphiprion ocellaris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Ovalentaria', 'Pomacentridae', 'Amphiprion']	        tRNA [15662:15732](-) ['tRNA-Pro']	D-loop [15732:16649](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_003408.1	Coturnix japonica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Galliformes', 'Phasianidae', 'Perdicinae', 'Coturnix']	        source [0:16697](+) None	D-loop [0:1555](+) None	gene [1155:1222](+) None
NC_008241.1	Gavialis gangeticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Crocodylia', 'Longirostres', 'Gavialidae', 'Gavialinae', 'Gavialis']	        tRNA [15606:15677](+) ['tRNA-Phe']	misc_feature [15677:17185](+) None	repeat_region [16257:17095](+) None
NC_004454.2	Varroa destructor	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Parasitiformes', 'Mesostigmata', 'Gamasina', 'Dermanyssoidea', 'Varroidae', 'Varroa']	        tRNA [13449:13506](-) ['tRNA-Cys']	D-loop [13505:15679](+) None	gene [15678:16404](+) None
NC_007012.1	Scleropages formosus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Osteoglossocephala', 'Osteoglossomorpha', 'Osteoglossiformes', 'Osteoglossidae', 'Scleropages']	        source [0:16651](+) None	D-loop [0:980](+) None	gene [980:1050](+) None
NC_007629.1	Lipotes vexillifer	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Odontoceti', 'Lipotidae', 'Lipotes']	        tRNA [15404:15471](-) ['tRNA-Pro']	D-loop [15471:16392](+) None	tRNA [0:72](+) ['tRNA-Phe']
NC_008132.1	Nipponia nippon	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Pelecaniformes', 'Threskiornithidae', 'Nipponia']	        source [0:16732](+) None	D-loop [0:1160](+) None	repeat_region [1061:1160](+) None
NC_002079.1	Carassius langsdorfii	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Carassius']	        source [0:16578](+) None	D-loop [0:921](+) None	gene [921:990](+) None
NC_016195.1	Boleophthalmus pectinirostris	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Gobiiformes', 'Gobioidei', 'Gobiidae', 'Oxudercinae', 'Boleophthalmus']	        tRNA [15588:15658](-) ['tRNA-Pro']	D-loop [15658:17111](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_014341.1	Pseudopodoces humilis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Paridae', 'Pseudopodoces']	        tRNA [15497:15569](-) ['tRNA-Glu']	misc_feature [15569:16809](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_004920.1	Chrysochloris asiatica	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Afrotheria', 'Chrysochloridae', 'Chrysochlorinae', 'Chrysochloris']	        tRNA [15352:15418](-) ['tRNA-Pro']	D-loop [15418:16652](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_006303.1	Rhinatrema bivittatum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Amphibia', 'Gymnophiona', 'Rhinatrematidae', 'Rhinatrema']	        tRNA [15670:15740](-) ['tRNA-Pro']	D-loop [15740:16422](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_011710.1	Larimichthys crocea	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Sciaenidae', 'Larimichthys']	        tRNA [15601:15671](-) ['tRNA-Pro']	D-loop [15671:16466](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_012825.1	Cynoglossus semilaevis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Cynoglossidae', 'Cynoglossinae', 'Cynoglossus']	        misc_feature [2906:3806](+) None	D-loop [3815:4797](+) None	gene [4797:4868](+) None
NC_016869.1	Seriola lalandi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Carangiformes', 'Carangidae', 'Seriola']	        tRNA [15616:15687](-) ['tRNA-Pro']	D-loop [15687:16532](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_011715.1	Epinephelus lanceolatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Serranoidei', 'Serranidae', 'Epinephelinae', 'Epinephelini', 'Epinephelus']	        tRNA [15633:15703](+) ['tRNA-Pro']	misc_feature [15703:16574](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_006295.1	Bubalus carabanensis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bubalus']	        source [0:16359](+) None	D-loop join{[15791:16338](+), [0:363](+)} None	gene [376:445](+) None
NC_011053.1	Propithecus coquereli	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Strepsirrhini', 'Lemuriformes', 'Indriidae', 'Propithecus']	        tRNA [15391:15457](-) ['tRNA-Pro']	D-loop [15457:17104](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_009629.2	Camelus ferus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Camelus']	        tRNA [15367:15433](-) ['tRNA-Pro']	D-loop [15433:16680](+) None	tRNA [0:67](+) ['tRNA-Phe']
NC_004031.1	Galeopterus variegatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Dermoptera', 'Cynocephalidae', 'Galeopterus']	        tRNA [15361:15428](-) ['tRNA-Pro']	D-loop [15428:16748](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_015888.1	Tachysurus fulvidraco	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Siluriformes', 'Bagridae', 'Tachysurus']	        tRNA [15569:15639](-) ['tRNA-Pro']	D-loop [15639:16527](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_012774.1	Carlito syrichta	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Tarsiiformes', 'Tarsiidae', 'Carlito']	        tRNA [15403:15470](-) ['tRNA-Pro']	D-loop [15470:17004](+) None	tRNA [0:66](+) ['tRNA-Phe']
NC_048487.1	Mercenaria mercenaria	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Neoheterodontei', 'Venerida', 'Veneroidea', 'Veneridae', 'Mercenaria']	        tRNA [16042:16107](+) ['tRNA-Asp']	D-loop [16107:18365](+) None	CDS [0:477](+) ['NADH dehydrogenase subunit 6']
NC_056132.1	Mustela lutreola	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Mustelidae', 'Mustelinae', 'Mustela']	        tRNA [15373:15439](-) ['tRNA-Pro']	D-loop [15374:16504](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_056368.1	Herpestes ichneumon	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Feliformia', 'Herpestidae', 'Herpestes']	        tRNA [15433:15499](-) ['tRNA-Pro']	D-loop [15499:16775](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_056189.1	Hyalomma marginatum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Parasitiformes', 'Ixodida', 'Ixodoidea', 'Ixodidae', 'Hyalomminae', 'Hyalomma']	        rRNA [8087:8781](-) ['12S ribosomal RNA']	misc_feature [8781:9094](+) None	gene [9094:9157](+) None
NC_056189.1	Hyalomma marginatum	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Parasitiformes', 'Ixodida', 'Ixodoidea', 'Ixodidae', 'Hyalomminae', 'Hyalomma']	        tRNA [14331:14399](-) ['tRNA-Leu']	misc_feature [14397:14706](+) None	gene [14706:14763](+) None
NC_056341.1	Cercopithecus neglectus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Cercopithecinae', 'Cercopithecus']	        tRNA [15358:15426](-) ['tRNA-Pro']	D-loop [15801:15981](+) None	tRNA [0:70](+) ['tRNA-Phe']
NC_056259.1	Phalanger orientalis	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Diprotodontia', 'Phalangeridae', 'Phalanger']	        tRNA [15554:15622](-) ['tRNA-Pro']	D-loop [15623:15860](+) None	tRNA [181:251](+) ['tRNA-Phe']
NC_056401.1	Percina copelandi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Percina', 'Cottogaster']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16607](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056399.1	Percina evides	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Percina', 'Ericosoma']	        tRNA [15587:15657](-) ['tRNA-Pro']	D-loop [15657:16572](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056396.1	Etheostoma blennioides	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16639](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056395.1	Etheostoma camurum	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma']	        tRNA [15591:15661](-) ['tRNA-Pro']	D-loop [15661:16639](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056397.1	Etheostoma zonale	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma']	        tRNA [15585:15655](-) ['tRNA-Pro']	D-loop [15655:16586](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056326.1	Trachypithecus phayrei	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Catarrhini', 'Cercopithecidae', 'Colobinae', 'Trachypithecus']	        tRNA [15392:15459](-) ['tRNA-Pro']	D-loop [15459:16549](+) None	tRNA [0:71](+) ['tRNA-Phe']
NC_056305.1	Thymallus arcticus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Protacanthopterygii', 'Salmoniformes', 'Salmonidae', 'Thymallinae', 'Thymallus']	        tRNA [15589:15659](-) ['tRNA-Pro']	D-loop [15659:16661](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056130.1	Xenocypris fangi	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Xenocyprididae', 'Xenocypridinae', 'Xenocypris']	        tRNA [15615:15684](-) ['tRNA-Pro']	misc_feature [15684:16619](+) None	tRNA [0:69](+) ['tRNA-Phe']
NC_056099.1	Sebastiscus albofasciatus	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Scorpaenoidei', 'Sebastidae', 'Sebastinae', 'Sebastiscus']	        tRNA [15595:15665](-) ['tRNA-Pro']	D-loop [15665:17056](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056279.1	Sabella spallanzanii	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Sedentaria', 'Canalipalpata', 'Sabellida', 'Sabellidae', 'Sabella']	        tRNA [2398:2461](+) ['tRNA-Lys']	D-loop [2439:2481](+) None	gene [2511:3294](+) None
NC_056279.1	Sabella spallanzanii	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Sedentaria', 'Canalipalpata', 'Sabellida', 'Sabellidae', 'Sabella']	        tRNA [3544:3606](+) ['tRNA-Val']	D-loop [3600:3648](+) None	gene [3641:3706](-) None
NC_056279.1	Sabella spallanzanii	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Sedentaria', 'Canalipalpata', 'Sabellida', 'Sabellidae', 'Sabella']	        misc_feature [6582:>6684](-) None	D-loop [6906:6963](+) None	gene [6989:8690](-) None
NC_056279.1	Sabella spallanzanii	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Sedentaria', 'Canalipalpata', 'Sabellida', 'Sabellidae', 'Sabella']	        misc_feature [12196:13084](-) None	D-loop [13379:13426](+) None	gene [13576:14580](-) None
NC_056248.1	Ostrinia furnacalis	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Lepidoptera', 'Glossata', 'Ditrysia', 'Pyraloidea', 'Crambidae', 'Pyraustinae', 'Ostrinia']	        rRNA [14134:14912](-) ['12S ribosomal RNA']	D-loop [14912:15241](+) None	tRNA [0:68](+) ['tRNA-Met']
NC_045934.1	Darevskia valentini	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Laterata', 'Lacertibaenia', 'Lacertidae', 'Darevskia']	        repeat_region [15597:15727](+) None	D-loop [15746:17393](+) None	tRNA [0:74](+) ['tRNA-Phe']
NC_056249.1	Lycorma meliae	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Auchenorrhyncha', 'Fulgoroidea', 'Fulgoridae', 'Aphaeninae', 'Lycorma']	        rRNA [13554:14287](-) ['12S ribosomal RNA']	misc_feature [14287:16019](+) None	tRNA [0:64](+) ['tRNA-Ile']
NC_056398.1	Etheostoma tippecanoe	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Etheostoma']	        tRNA [15588:15658](-) ['tRNA-Pro']	D-loop [15658:16599](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056114.1	Terapon theraps	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Centrarchiformes', 'Terapontoidei', 'Terapontidae', 'Terapon']	        tRNA [15648:15719](-) ['tRNA-Pro']	D-loop [15936:16444](+) None	tRNA [0:68](+) ['tRNA-Phe']
NC_056400.1	Percina macrocephala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Etheostomatinae', 'Percina', 'Alvordius']	        tRNA [15587:15657](-) ['tRNA-Pro']	D-loop [15657:16591](+) None	tRNA [0:68](+) ['tRNA-Phe']
